,yfit,xfit,doctors_per_10000,life_expectancy
487,79.35319838395581,41.23095095095095,,
488,79.3566183837201,41.314874874874874,,
489,79.36003723740599,41.39879879879879,,
490,79.36345496380244,41.48272272272272,,
491,79.36687157820339,41.566646646646646,,
492,79.37028709243863,41.650570570570565,,
493,79.37370151490468,41.73449449449449,,
494,79.37711485059572,41.81841841841842,,
495,79.38052710113422,41.902342342342344,,
496,79.38393826480211,41.98626626626626,,
497,79.38734833657128,42.07019019019019,,
498,79.39075730813484,42.154114114114115,,
499,79.39416516793762,42.238038038038034,,
500,79.39757190120721,42.32196196196196,,
501,79.40097748998475,42.40588588588589,,
502,79.4043819131559,42.489809809809806,,
503,79.40778514648149,42.57373373373373,,
504,79.41118716262858,42.65765765765766,,
505,79.41458793120125,42.74158158158158,,
506,79.41798741877128,42.825505505505504,,
507,79.42138558890943,42.90942942942943,,
508,79.42478240221581,42.99335335335335,,
509,79.42817781635102,43.077277277277275,,
510,79.43157178606702,43.1612012012012,,
511,79.43496426323782,43.24512512512512,,
512,79.43835519689047,43.32904904904905,,
513,79.44174453323586,43.41297297297297,,
514,79.44513221569966,43.49689689689689,,
515,79.44851818495297,43.58082082082082,,
516,79.45190237894347,43.664744744744745,,
517,79.45528473292597,43.748668668668664,,
518,79.45866517949358,43.83259259259259,,
519,79.46204364860827,43.916516516516516,,
520,79.4654200676319,44.000440440440435,,
521,79.46879436135711,44.08436436436436,,
522,79.47216645203801,44.16828828828829,,
523,79.47553625942118,44.25221221221221,,
524,79.47890370077641,44.33613613613613,,
525,79.48226869092775,44.42006006006006,,
526,79.48563114228415,44.50398398398398,,
527,79.48899096487042,44.587907907907905,,
528,79.49234806635806,44.67183183183183,,
529,79.49570235209619,44.75575575575575,,
530,79.49905372514226,44.839679679679676,,
531,79.50240208629309,44.9236036036036,,
532,79.5057473341156,45.00752752752753,,
533,79.50908936497756,45.09145145145145,,
534,79.51242807307887,45.175375375375374,,
535,79.51576335048182,45.2592992992993,,
536,79.51909508714245,45.34322322322322,,
537,79.52242317094118,45.427147147147146,,
538,79.52574748771366,45.51107107107107,,
539,79.5290679212817,45.59499499499499,,
540,79.53238435348406,45.67891891891892,,
541,79.53569666420734,45.76284284284284,,
542,79.53900473141694,45.84676676676676,,
543,79.54230843118764,45.93069069069069,,
544,79.5456076377347,46.014614614614615,,
545,79.54890222344477,46.098538538538534,,
546,79.55219205890641,46.18246246246246,,
547,79.55547701294127,46.26638638638639,,
548,79.55875695263487,46.350310310310306,,
549,79.56203174336734,46.43423423423423,,
550,79.56530124884442,46.51815815815816,,
551,79.56856533112824,46.60208208208208,,
552,79.5718238506681,46.686006006006004,,
553,79.5750766663316,46.76992992992993,,
554,79.57832363543518,46.85385385385385,,
555,79.5815646137751,46.937777777777775,,
556,79.58479945565838,47.0217017017017,,
557,79.5880280139336,47.10562562562562,,
558,79.59125014002161,47.18954954954955,,
559,79.5944656839467,47.27347347347347,,
560,79.59767449436706,47.35739739739739,,
561,79.60087641860602,47.44132132132132,,
562,79.60407130268275,47.525245245245245,,
563,79.60725899134293,47.609169169169164,,
564,79.61043932808995,47.69309309309309,,
565,79.61361215521553,47.777017017017016,,
566,79.61677731383058,47.860940940940935,,
567,79.61993464389626,47.94486486486486,,
568,79.62308398425465,48.02878878878879,,
569,79.62622517265947,48.112712712712714,,
570,79.62935804580745,48.19663663663663,,
571,79.63248243936856,48.28056056056056,,
572,79.63559818801735,48.364484484484485,,
573,79.63870512546352,48.448408408408405,,
574,79.64180308448289,48.53233233233233,,
575,79.64489189694827,48.61625625625626,,
576,79.64797139386029,48.700180180180176,,
577,79.6510414053782,48.7841041041041,,
578,79.65410176085088,48.86802802802803,,
579,79.6571522888475,48.95195195195195,,
580,79.66019281718849,49.035875875875874,,
581,79.66322317297649,49.1197997997998,,
582,79.66624318262691,49.20372372372372,,
583,79.6692526718992,49.287647647647645,,
584,79.67225146592727,49.37157157157157,,
585,79.67523938925063,49.45549549549549,,
586,79.67821626584526,49.53941941941942,,
587,79.68118191915428,49.62334334334334,,
588,79.68413617211891,49.70726726726726,,
589,79.68707884720942,49.79119119119119,,
590,79.69000976645577,49.875115115115115,,
591,79.69292875147863,49.959039039039034,,
592,79.69583562352025,50.04296296296296,,
593,79.69873020347521,50.126886886886886,,
594,79.70161231192127,50.210810810810806,,
595,79.70448176915038,50.29473473473473,,
596,79.70733839519941,50.37865865865866,,
597,79.710182009881,50.46258258258258,,
598,79.7130124328145,50.5465065065065,,
599,79.71582948345679,50.63043043043043,,
600,79.71863298113301,50.71435435435435,,
601,79.72142274506768,50.798278278278275,,
602,79.72419859441534,50.8822022022022,,
603,79.72696034829148,50.96612612612612,,
604,79.72970782580337,51.05005005005005,,
605,79.73244084608102,51.13397397397397,,
606,79.7351592283079,51.2178978978979,,
607,79.7378627917517,51.30182182182182,,
608,79.74055135579567,51.385745745745744,,
609,79.74322473996882,51.46966966966967,,
610,79.74588276397738,51.55359359359359,,
611,79.74852524773515,51.637517517517516,,
612,79.75115201139471,51.72144144144144,,
613,79.75376287537807,51.80536536536536,,
614,79.75635766040779,51.88928928928929,,
615,79.75893618753736,51.973213213213214,,
616,79.76149827818256,52.05713713713713,,
617,79.76404375415203,52.14106106106106,,
618,79.76657243767832,52.224984984984985,,
619,79.76908415144842,52.308908908908904,,
620,79.77157871863506,52.39283283283283,,
621,79.7740559629272,52.47675675675676,,
622,79.776515708561,52.560680680680676,,
623,79.7789577803507,52.6446046046046,,
624,79.78138200371966,52.72852852852853,,
625,79.78378820473074,52.81245245245245,,
626,79.78617621011755,52.896376376376374,,
627,79.78854584731538,52.9803003003003,,
628,79.79089694449169,53.06422422422422,,
629,79.79322933057713,53.148148148148145,,
630,79.7955428352966,53.23207207207207,,
631,79.7978372891998,53.31599599599599,,
632,79.80011252369216,53.39991991991992,,
633,79.80236837106594,53.48384384384384,,
634,79.80460466453071,53.56776776776776,,
635,79.80682123824458,53.65169169169169,,
636,79.80901792734464,53.735615615615615,,
637,79.81119456797823,53.819539539539534,,
638,79.81335099733361,53.90346346346346,,
639,79.8154870536707,53.987387387387386,,
640,79.81760257635216,54.071311311311305,,
641,79.81969740587417,54.15523523523523,,
642,79.82177138389709,54.23915915915916,,
643,79.82382435327669,54.323083083083084,,
644,79.82585615809471,54.407007007007,,
645,79.82786664368977,54.49093093093093,,
646,79.82985565668842,54.574854854854856,,
647,79.83182304503562,54.658778778778775,,
648,79.83376865802599,54.7427027027027,,
649,79.83569234633445,54.82662662662663,,
650,79.83759396204714,54.910550550550546,,
651,79.83947335869222,54.99447447447447,,
652,79.84133039127077,55.0783983983984,,
653,79.8431649162877,55.16232232232232,,
654,79.84497679178249,55.246246246246244,,
655,79.84676587736011,55.33017017017017,,
656,79.84853203422192,55.41409409409409,,
657,79.85027512519643,55.498018018018016,,
658,79.85199501477022,55.58194194194194,,
659,79.85369156911882,55.66586586586586,,
660,79.85536465613741,55.74978978978979,,
661,79.85701414547198,55.83371371371371,,
662,79.8586399085499,55.91763763763763,,
663,79.86024181861082,56.00156156156156,,
664,79.86181975073764,56.085485485485485,,
665,79.86337358188744,56.169409409409404,,
666,79.86490319092194,56.25333333333333,,
667,79.86640845863893,56.33725725725726,,
668,79.86788926780248,56.421181181181176,,
669,79.86934550317444,56.5051051051051,,
670,79.8707770515448,56.58902902902903,,
671,79.872183801763,56.67295295295295,,
672,79.8735656447681,56.75687687687687,,
673,79.87492247362052,56.8408008008008,,
674,79.87625418353205,56.92472472472472,,
675,79.8775606718974,57.008648648648645,,
676,79.87884183832465,57.09257257257257,,
677,79.88009758466607,57.1764964964965,,
678,79.88132781504929,57.26042042042042,,
679,79.882532435908,57.34434434434434,,
680,79.88371135601263,57.42826826826827,,
681,79.88486448650157,57.51219219219219,,
682,79.88599174091162,57.596116116116114,,
683,79.88709303520916,57.68004004004004,,
684,79.8881682878209,57.76396396396396,,
685,79.88921741966472,57.847887887887886,,
686,79.89024035418039,57.93181181181181,,
687,79.89123701736098,58.01573573573573,,
688,79.89220733778286,58.09965965965966,,
689,79.89315124663723,58.183583583583584,,
690,79.89406867776079,58.2675075075075,,
691,79.89495956766639,58.35143143143143,,
692,79.8958238555743,58.435355355355355,,
693,79.89666148344257,58.519279279279274,,
694,79.89747239599829,58.6032032032032,,
695,79.89825654076834,58.68712712712713,,
696,79.89901386811009,58.771051051051046,,
697,79.89974433124236,58.85497497497497,,
698,79.90044788627638,58.9388988988989,,
699,79.90112449224661,59.02282282282282,,
700,79.90177411114134,59.106746746746744,,
701,79.90239670793396,59.19067067067067,,
702,79.90299225061342,59.27459459459459,,
703,79.90356071021539,59.358518518518515,,
704,79.90410206085288,59.44244244244244,,
705,79.90461627974737,59.52636636636636,,
706,79.9051033472595,59.61029029029029,,
707,79.9055632469197,59.69421421421421,,
708,79.9059959654597,59.77813813813813,,
709,79.90640149284245,59.86206206206206,,
710,79.90677982229401,59.945985985985985,,
711,79.90713095033352,60.029909909909904,,
712,79.90745487680472,60.11383383383383,,
713,79.90775160490612,60.197757757757756,,
714,79.90802114122268,60.28168168168168,,
715,79.908263495756,60.3656056056056,,
716,79.90847868195543,60.44952952952953,,
717,79.9086667167491,60.533453453453454,,
718,79.90882762057423,60.61737737737737,,
719,79.90896141740878,60.7013013013013,,
720,79.90906813480144,60.785225225225226,,
721,79.90914780390337,60.869149149149145,,
722,79.90920045949802,60.95307307307307,,
723,79.90922614003334,61.036996996997,,
724,79.90922488765118,61.120920920920916,,
725,79.90919674821912,61.20484484484484,,
726,79.90914177136106,61.28876876876877,,
727,79.90906001048806,61.37269269269269,,
728,79.9089515228291,61.456616616616614,,
729,79.90881636946209,61.54054054054054,,
730,79.90865461534459,61.62446446446446,,
731,79.90846632934502,61.708388388388386,,
732,79.90825158427297,61.79231231231231,,
733,79.90801045691028,61.87623623623623,,
734,79.9077430280421,61.96016016016016,,
735,79.90744938248768,62.04408408408408,,
736,79.90712960913088,62.128008008008,,
737,79.90678380095149,62.21193193193193,,
738,79.90641205505572,62.295855855855855,,
739,79.90601447270735,62.379779779779774,,
740,79.90559115935834,62.4637037037037,,
741,79.90514222468,62.54762762762763,,
742,79.90466778259345,62.631551551551546,,
743,79.90416795130064,62.71547547547547,,
744,79.90364285331542,62.7993993993994,,
745,79.9030926154942,62.88332332332332,,
746,79.90251736906659,62.96724724724724,,
747,79.90191724966674,63.05117117117117,,
748,79.9012923973638,63.13509509509509,,
749,79.90064295669306,63.219019019019015,,
750,79.89996907668659,63.30294294294294,,
751,79.89927091090406,63.38686686686687,,
752,79.89854861746396,63.47079079079079,,
753,79.89780235907405,63.55471471471471,,
754,79.8970323030622,63.63863863863864,,
755,79.89623862140787,63.72256256256256,,
756,79.89542149077214,63.806486486486484,,
757,79.89458109252912,63.89041041041041,,
758,79.89371761279664,63.97433433433433,,
759,79.89283124246693,64.05825825825826,,
760,79.89192217723779,64.14218218218218,,
761,79.89099061764325,64.2261061061061,,
762,79.8900367690846,64.31003003003003,,
763,79.88906084186097,64.39395395395395,,
764,79.88806305120029,64.47787787787787,,
765,79.88704361729033,64.56180180180179,,
766,79.88600276530956,64.64572572572573,,
767,79.88494072545747,64.72964964964964,,
768,79.88385773298621,64.81357357357358,,
769,79.8827540282309,64.8974974974975,,
770,79.88162985664054,64.98142142142142,,
771,79.88048546880917,65.06534534534535,,
772,79.87932112050665,65.14926926926927,,
773,79.8781370727089,65.23319319319319,,
774,79.87693359162962,65.31711711711712,,
775,79.87571094875095,65.40104104104104,,
776,79.87446942085386,65.48496496496496,,
777,79.87320929004913,65.56888888888889,,
778,79.87193084380895,65.65281281281281,,
779,79.87063437499678,65.73673673673673,,
780,79.86932018189874,65.82066066066066,,
781,79.8679885682544,65.90458458458458,,
782,79.8666398432875,65.9885085085085,,
783,79.86527432173709,66.07243243243244,,
784,79.86389232388795,66.15635635635635,,
785,79.86249417560207,66.24028028028027,,
786,79.86108020834867,66.32420420420421,,
787,79.85965075923583,66.40812812812813,,
788,79.858206171041,66.49205205205205,,
789,79.85674679224176,66.57597597597598,,
790,79.855272977047,66.6598998998999,,
791,79.8537850854275,66.74382382382382,,
792,79.85228348314679,66.82774774774775,,
793,79.85076854179225,66.91167167167167,,
794,79.84924063880574,66.99559559559559,,
795,79.84770015751447,67.07951951951952,,
796,79.84614748716187,67.16344344344344,,
797,79.84458302293866,67.24736736736736,,
798,79.84300716601349,67.3312912912913,,
799,79.84142032356355,67.41521521521521,,
800,79.83982290880631,67.49913913913913,,
801,79.8382153410292,67.58306306306307,,
802,79.83659804562144,67.66698698698698,,
803,79.83497145410418,67.7509109109109,,
804,79.83333600416184,67.83483483483484,,
805,79.83169213967294,67.91875875875876,,
806,79.83004031074064,68.00268268268267,,
807,79.8283809737239,68.08660660660661,,
808,79.82671459126813,68.17053053053053,,
809,79.82504163233615,68.25445445445445,,
810,79.82336257223916,68.33837837837838,,
811,79.82167789266715,68.4223023023023,,
812,79.81998808172058,68.50622622622622,,
813,79.81829363394023,68.59015015015015,,
814,79.81659505033873,68.67407407407407,,
815,79.8148928384315,68.75799799799799,,
816,79.81318751226696,68.84192192192192,,
817,79.81147959245801,68.92584584584584,,
818,79.80976960621264,69.00976976976976,,
819,79.80805808736461,69.0936936936937,,
820,79.80634557640481,69.17761761761761,,
821,79.80463262051164,69.26154154154153,,
822,79.80291977358193,69.34546546546547,,
823,79.80120759626193,69.42938938938939,,
824,79.79949665597844,69.5133133133133,,
825,79.79778752696895,69.59723723723724,,
826,79.79608079031324,69.68116116116116,,
827,79.79437703396344,69.76508508508508,,
828,79.79267685277593,69.84900900900901,,
829,79.79098084854122,69.93293293293293,,
830,79.7892896300154,70.01685685685685,,
831,79.78760381295065,70.10078078078078,,
832,79.78592402012633,70.1847047047047,,
833,79.78425088137986,70.26862862862862,,
834,79.78258503363715,70.35255255255255,,
835,79.78092712094407,70.43647647647647,,
836,79.7792777944971,70.52040040040039,,
837,79.77763771267361,70.60432432432432,,
838,79.77600754106372,70.68824824824824,,
839,79.7743879525003,70.77217217217216,,
840,79.77277962709049,70.8560960960961,,
841,79.77118325224579,70.94002002002001,,
842,79.76959952271405,71.02394394394395,,
843,79.76802914060865,71.10786786786787,,
844,79.76647281544142,71.19179179179179,,
845,79.76493126415151,71.27571571571572,,
846,79.76340521113771,71.35963963963964,,
847,79.7618953882888,71.44356356356356,,
848,79.76040253501382,71.52748748748749,,
849,79.75892739827403,71.61141141141141,,
850,79.75747073261296,71.69533533533533,,
851,79.75603330018755,71.77925925925926,,
852,79.75461587079879,71.86318318318318,,
853,79.75321922192309,71.9471071071071,,
854,79.7518441387425,72.03103103103103,,
855,79.75049141417618,72.11495495495495,,
856,79.74916184891056,72.19887887887887,,
857,79.74785625143092,72.2828028028028,,
858,79.74657543805166,72.36672672672672,,
859,79.74532023294758,72.45065065065064,,
860,79.74409146818438,72.53457457457458,,
861,79.74288998374995,72.6184984984985,,
862,79.74171662758484,72.70242242242242,,
863,79.74057225561303,72.78634634634635,,
864,79.73945773177338,72.87027027027027,,
865,79.73837392804991,72.95419419419419,,
866,79.73732172450282,73.03811811811812,,
867,79.73630200929962,73.12204204204204,,
868,79.73531567874535,73.20596596596596,,
869,79.73436363731447,73.28988988988989,,
870,79.73344679768032,73.37381381381381,,
871,79.7325660807473,73.45773773773773,,
872,79.73172241568086,73.54166166166166,,
873,79.73091673993902,73.62558558558558,,
874,79.73014999930236,73.7095095095095,,
875,79.72942314790585,73.79343343343344,,
876,79.72873714826905,73.87735735735735,,
877,79.72809297132717,73.96128128128127,,
878,79.72749159646192,74.0452052052052,,
879,79.72693401153232,74.12912912912913,,
880,79.72642121290569,74.21305305305305,,
881,79.72595420548829,74.29697697697698,,
882,79.72553400275662,74.3809009009009,,
883,79.72516162678751,74.46482482482482,,
884,79.72483810828989,74.54874874874875,,
885,79.72456448663469,74.63267267267267,,
886,79.72434180988638,74.71659659659659,,
887,79.72417113483404,74.80052052052052,,
888,79.7240535270213,74.88444444444444,,
889,79.7239900607777,74.96836836836836,,
890,79.72398181925014,75.0522922922923,,
891,79.72402989443243,75.13621621621621,,
892,79.72413538719736,75.22014014014013,,
893,79.7242994073268,75.30406406406406,,
894,79.72452307354293,75.38798798798798,,
895,79.72480751353903,75.4719119119119,,
896,79.72515386401012,75.55583583583584,,
897,79.72556327068442,75.63975975975976,,
898,79.72603688835314,75.72368368368367,,
899,79.72657588090256,75.80760760760761,,
900,79.72718142134387,75.89153153153153,,
901,79.72785469184466,75.97545545545545,,
902,79.7285968837598,76.05937937937938,,
903,79.72940919766144,76.1433033033033,,
904,79.73029284337134,76.22722722722722,,
905,79.73124903999003,76.31115115115115,,
906,79.73227901592914,76.39507507507507,,
907,79.73338400894131,76.47899899899899,,
908,79.73456526615162,76.56292292292292,,
909,79.73582404408809,76.64684684684684,,
910,79.73716160871233,76.73077077077076,,
911,79.73857923545138,76.8146946946947,,
912,79.74007820922732,76.89861861861861,,
913,79.74165982448888,76.98254254254253,,
914,79.74332538524233,77.06646646646647,,
915,79.74507620508196,77.15039039039038,,
916,79.74691360722092,77.23431431431432,,
917,79.74883892452256,77.31823823823824,,
918,79.75085349953083,77.40216216216216,,
919,79.7529586845014,77.48608608608609,,
920,79.75515584143245,77.57001001001001,,
921,79.75744634209526,77.65393393393393,,
922,79.75983156806542,77.73785785785786,,
923,79.76231291075386,77.82178178178178,,
924,79.7648917714367,77.9057057057057,,
925,79.76756956128754,77.98962962962963,,
926,79.77034770140723,78.07355355355355,,
927,79.77322762285532,78.15747747747747,,
928,79.77621076668005,78.2414014014014,,
929,79.77929858395068,78.32532532532532,,
930,79.78249253578714,78.40924924924924,,
931,79.78579409339109,78.49317317317318,,
932,79.7892047380774,78.5770970970971,,
933,79.79272596130404,78.66102102102101,,
934,79.79635926470372,78.74494494494495,,
935,79.80010616011414,78.82886886886887,,
936,79.80396816960992,78.91279279279279,,
937,79.80794682553206,78.99671671671672,,
938,79.81204367051943,79.08064064064064,,
939,79.81626025753998,79.16456456456456,,
940,79.82059814992142,79.24848848848849,,
941,79.82505892138126,79.33241241241241,,
942,79.8296441560591,79.41633633633633,,
943,79.83435544854565,79.50026026026026,,
944,79.83919440391612,79.58418418418418,,
945,79.84416263775837,79.6681081081081,,
946,79.84926177620532,79.75203203203203,,
947,79.85449345596597,79.83595595595595,,
948,79.85985932435524,79.91987987987987,,
949,79.86536103932544,80.0038038038038,,
950,79.87100026949754,80.08772772772772,,
951,79.8767786941906,80.17165165165164,,
952,79.88269800345451,80.25557557557558,,
953,79.88875989809925,80.3394994994995,,
954,79.89496608972685,80.42342342342342,,
955,79.90131830076156,80.50734734734735,,
956,79.90781826448087,80.59127127127127,,
957,79.91446772504669,80.67519519519519,,
958,79.92126843753546,80.75911911911912,,
959,79.9282221679701,80.84304304304304,,
960,79.93533069335014,80.92696696696696,,
961,79.94259580168217,81.01089089089089,,
962,79.95001929201204,81.09481481481481,,
963,79.95760297445402,81.17873873873873,,
964,79.96534867022343,81.26266266266266,,
965,79.97325821166608,81.34658658658658,,
966,79.98133344228945,81.4305105105105,,
967,79.98957621679433,81.51443443443443,,
968,79.99798840110505,81.59835835835835,,
969,80.00657187239956,81.68228228228227,,
970,80.01532851914233,81.7662062062062,,
971,80.024260241113,81.85013013013013,,
972,80.03336894943875,81.93405405405404,,
973,80.04265656662433,82.01797797797798,,
974,80.0521250265834,82.1019019019019,,
975,80.06177627466919,82.18582582582582,,
976,80.07161226770559,82.26974974974975,,
977,80.08163497401706,82.35367367367367,,
978,80.09184637346091,82.43759759759759,,
979,80.10224845745758,82.52152152152152,,
980,80.11284322902061,82.60544544544544,,
981,80.1236327027885,82.68936936936936,,
982,80.1346189050562,82.77329329329329,,
983,80.1458038738041,82.85721721721721,,
984,80.15718965872988,82.94114114114113,,
985,80.16877832128024,83.02506506506506,,
986,80.18057193467992,83.10898898898898,,
987,80.1925725839641,83.1929129129129,,
988,80.20478236600867,83.27683683683684,,
989,80.2172033895604,83.36076076076075,,
990,80.2298377752697,83.44468468468469,,
991,80.24268765571925,83.52860860860861,,
992,80.25575517545623,83.61253253253253,,
993,80.26904249102303,83.69645645645646,,
994,80.28255177098733,83.78038038038038,,
995,80.29628519597442,83.8643043043043,,
996,80.31024495869589,83.94822822822823,,
997,80.32443326398307,84.03215215215215,,
998,80.3388523288158,84.11607607607607,,
999,80.35350438235425,84.2,,
